Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
92959,Shot Chart Detail,21500909,64,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,4,49,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160303,NOP,SAS
92960,Shot Chart Detail,21500909,70,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,3,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,8,1,0,20160303,NOP,SAS
92961,Shot Chart Detail,21500909,98,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,1,0,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160303,NOP,SAS
92962,Shot Chart Detail,21500909,229,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,0,3,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160303,NOP,SAS
92963,Shot Chart Detail,21500909,242,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,11,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-133,131,1,0,20160303,NOP,SAS
92964,Shot Chart Detail,21500909,333,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,0,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-147,139,1,0,20160303,NOP,SAS
92965,Shot Chart Detail,21500909,336,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,0,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,3,1,0,20160303,NOP,SAS
92966,Shot Chart Detail,21500909,363,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,9,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-7,193,1,0,20160303,NOP,SAS
92967,Shot Chart Detail,21500909,406,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,6,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,7,1,1,20160303,NOP,SAS
92968,Shot Chart Detail,21500909,441,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,3,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,21,1,1,20160303,NOP,SAS
92969,Shot Chart Detail,21500925,2,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,11,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-78,62,1,0,20160305,NOP,UTA
92970,Shot Chart Detail,21500925,12,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-48,188,1,0,20160305,NOP,UTA
92971,Shot Chart Detail,21500925,19,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,9,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,51,1,0,20160305,NOP,UTA
92972,Shot Chart Detail,21500925,22,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,8,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,174,1,1,20160305,NOP,UTA
92973,Shot Chart Detail,21500925,28,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,21,1,0,20160305,NOP,UTA
92974,Shot Chart Detail,21500925,32,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,213,1,0,20160305,NOP,UTA
92975,Shot Chart Detail,21500925,44,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-32,85,1,1,20160305,NOP,UTA
92976,Shot Chart Detail,21500925,74,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,3,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,161,134,1,0,20160305,NOP,UTA
92977,Shot Chart Detail,21500925,77,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,2,49,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,62,1,0,20160305,NOP,UTA
92978,Shot Chart Detail,21500925,105,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,0,0,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,23,1,0,20160305,NOP,UTA
92979,Shot Chart Detail,21500925,158,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,6,37,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,31,1,0,20160305,NOP,UTA
92980,Shot Chart Detail,21500925,165,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,5,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,33,1,0,20160305,NOP,UTA
92981,Shot Chart Detail,21500925,178,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,5,3,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-52,33,1,0,20160305,NOP,UTA
92982,Shot Chart Detail,21500925,180,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,5,2,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20160305,NOP,UTA
92983,Shot Chart Detail,21500925,187,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,115,188,1,0,20160305,NOP,UTA
92984,Shot Chart Detail,21500925,203,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,2,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-109,97,1,0,20160305,NOP,UTA
92985,Shot Chart Detail,21500925,218,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,1,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20160305,NOP,UTA
92986,Shot Chart Detail,21500925,247,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,11,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-19,190,1,1,20160305,NOP,UTA
92987,Shot Chart Detail,21500925,257,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,9,35,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,21,1,1,20160305,NOP,UTA
92988,Shot Chart Detail,21500925,265,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,8,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-7,200,1,0,20160305,NOP,UTA
92989,Shot Chart Detail,21500925,271,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,7,57,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,41,1,1,20160305,NOP,UTA
92990,Shot Chart Detail,21500925,345,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,6,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,15,1,0,20160305,NOP,UTA
92991,Shot Chart Detail,21500925,303,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-22,146,1,0,20160305,NOP,UTA
92992,Shot Chart Detail,21500925,315,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160305,NOP,UTA
92993,Shot Chart Detail,21500925,324,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,4,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,146,75,1,1,20160305,NOP,UTA
92994,Shot Chart Detail,21500925,332,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,3,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160305,NOP,UTA
92995,Shot Chart Detail,21500925,341,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,2,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,219,1,1,20160305,NOP,UTA
92996,Shot Chart Detail,21500925,351,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,2,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,8,1,0,20160305,NOP,UTA
92997,Shot Chart Detail,21500925,443,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,6,24,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,129,1,0,20160305,NOP,UTA
92998,Shot Chart Detail,21500925,493,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,3,29,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,3,1,0,20160305,NOP,UTA
92999,Shot Chart Detail,21500925,535,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,0,30,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160305,NOP,UTA
93000,Shot Chart Detail,21500941,7,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,10,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,74,131,1,1,20160307,NOP,SAC
93001,Shot Chart Detail,21500941,50,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,7,5,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20160307,NOP,SAC
93002,Shot Chart Detail,21500941,115,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,1,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20160307,NOP,SAC
93003,Shot Chart Detail,21500941,152,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,11,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20160307,NOP,SAC
93004,Shot Chart Detail,21500941,161,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-107,224,1,0,20160307,NOP,SAC
93005,Shot Chart Detail,21500941,183,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,9,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-115,174,1,0,20160307,NOP,SAC
93006,Shot Chart Detail,21500941,208,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,7,6,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,26,1,0,20160307,NOP,SAC
93007,Shot Chart Detail,21500941,291,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,11,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160307,NOP,SAC
93008,Shot Chart Detail,21500941,298,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,10,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-124,169,1,1,20160307,NOP,SAC
93009,Shot Chart Detail,21500941,322,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,9,10,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,122,26,1,1,20160307,NOP,SAC
93010,Shot Chart Detail,21500941,329,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,8,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,31,1,0,20160307,NOP,SAC
93011,Shot Chart Detail,21500941,366,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-16,188,1,0,20160307,NOP,SAC
93012,Shot Chart Detail,21500941,384,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,4,14,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20160307,NOP,SAC
93013,Shot Chart Detail,21500941,441,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,1,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160307,NOP,SAC
93014,Shot Chart Detail,21500941,446,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,0,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,1,20160307,NOP,SAC
93015,Shot Chart Detail,21500941,504,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,190,1,0,20160307,NOP,SAC
93016,Shot Chart Detail,21500941,535,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,5,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,1,20160307,NOP,SAC
93017,Shot Chart Detail,21500941,540,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,4,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,0,20160307,NOP,SAC
93018,Shot Chart Detail,21500941,550,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,3,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,21,1,0,20160307,NOP,SAC
93019,Shot Chart Detail,21500941,556,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,3,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20160307,NOP,SAC
93020,Shot Chart Detail,21500941,572,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,2,11,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160307,NOP,SAC
93021,Shot Chart Detail,21500950,12,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,10,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,60,156,1,1,20160309,CHA,NOP
93022,Shot Chart Detail,21500950,20,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,9,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-20,203,1,1,20160309,CHA,NOP
93023,Shot Chart Detail,21500950,35,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,7,19,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-102,26,1,0,20160309,CHA,NOP
93024,Shot Chart Detail,21500950,39,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,41,1,1,20160309,CHA,NOP
93025,Shot Chart Detail,21500950,41,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-94,234,1,0,20160309,CHA,NOP
93026,Shot Chart Detail,21500950,75,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,3,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,41,1,0,20160309,CHA,NOP
93027,Shot Chart Detail,21500950,78,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,3,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,1,20160309,CHA,NOP
93028,Shot Chart Detail,21500950,107,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,252,1,0,20160309,CHA,NOP
93029,Shot Chart Detail,21500950,128,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,10,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,153,136,1,0,20160309,CHA,NOP
93030,Shot Chart Detail,21500950,215,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,4,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-14,175,1,0,20160309,CHA,NOP
93031,Shot Chart Detail,21500950,256,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,1,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20160309,CHA,NOP
93032,Shot Chart Detail,21500950,274,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,0,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160309,CHA,NOP
93033,Shot Chart Detail,21500950,277,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,194,174,1,1,20160309,CHA,NOP
93034,Shot Chart Detail,21500950,307,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,9,21,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160309,CHA,NOP
93035,Shot Chart Detail,21500950,309,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,8,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-47,239,1,0,20160309,CHA,NOP
93036,Shot Chart Detail,21500950,322,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,7,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-70,47,1,1,20160309,CHA,NOP
93037,Shot Chart Detail,21500950,330,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,6,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-142,52,1,1,20160309,CHA,NOP
93038,Shot Chart Detail,21500950,336,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-74,85,1,0,20160309,CHA,NOP
93039,Shot Chart Detail,21500950,339,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-4,183,1,1,20160309,CHA,NOP
93040,Shot Chart Detail,21500950,421,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,10,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,73,174,1,1,20160309,CHA,NOP
93041,Shot Chart Detail,21500950,432,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,9,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-104,232,1,1,20160309,CHA,NOP
93042,Shot Chart Detail,21500950,445,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,8,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,23,1,0,20160309,CHA,NOP
93043,Shot Chart Detail,21500950,457,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,7,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2,164,1,0,20160309,CHA,NOP
93044,Shot Chart Detail,21500950,465,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,6,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,46,185,1,1,20160309,CHA,NOP
93045,Shot Chart Detail,21500950,482,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-209,134,1,0,20160309,CHA,NOP
93046,Shot Chart Detail,21500950,507,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,2,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,242,1,0,20160309,CHA,NOP
93047,Shot Chart Detail,21500967,13,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,10,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-63,198,1,1,20160311,MEM,NOP
93048,Shot Chart Detail,21500967,22,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,9,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-109,159,1,0,20160311,MEM,NOP
93049,Shot Chart Detail,21500967,26,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,9,14,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-48,105,1,0,20160311,MEM,NOP
93050,Shot Chart Detail,21500967,49,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,7,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-30,105,1,0,20160311,MEM,NOP
93051,Shot Chart Detail,21500967,65,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160311,MEM,NOP
93052,Shot Chart Detail,21500967,124,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,1,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-122,169,1,0,20160311,MEM,NOP
93053,Shot Chart Detail,21500967,159,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,10,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-11,1,0,20160311,MEM,NOP
93054,Shot Chart Detail,21500967,236,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,4,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,23,1,1,20160311,MEM,NOP
93055,Shot Chart Detail,21500967,305,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,10,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,104,144,1,1,20160311,MEM,NOP
93056,Shot Chart Detail,21500967,355,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,5,50,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,23,1,1,20160311,MEM,NOP
93057,Shot Chart Detail,21500967,399,203076,Anthony Davis,1610612740,New Orleans Pelicans,3,1,41,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-114,47,1,0,20160311,MEM,NOP
93058,Shot Chart Detail,21500967,463,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,6,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-147,95,1,0,20160311,MEM,NOP
93059,Shot Chart Detail,21500967,474,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,5,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,130,61,1,1,20160311,MEM,NOP
93060,Shot Chart Detail,21500967,484,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,4,24,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,155,223,1,0,20160311,MEM,NOP
93061,Shot Chart Detail,21500967,535,203076,Anthony Davis,1610612740,New Orleans Pelicans,4,0,58,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160311,MEM,NOP
93062,Shot Chart Detail,21500967,611,203076,Anthony Davis,1610612740,New Orleans Pelicans,5,0,36,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160311,MEM,NOP
93063,Shot Chart Detail,21500967,630,203076,Anthony Davis,1610612740,New Orleans Pelicans,5,0,21,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-63,43,1,1,20160311,MEM,NOP
93064,Shot Chart Detail,21500978,3,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-19,162,1,0,20160312,MIL,NOP
93065,Shot Chart Detail,21500978,39,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,7,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,46,82,1,0,20160312,MIL,NOP
93066,Shot Chart Detail,21500978,48,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,7,14,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160312,MIL,NOP
93067,Shot Chart Detail,21500978,51,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,0,1,1,20160312,MIL,NOP
93068,Shot Chart Detail,21500978,53,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,6,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-11,201,1,0,20160312,MIL,NOP
93069,Shot Chart Detail,21500978,112,203076,Anthony Davis,1610612740,New Orleans Pelicans,1,0,6,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-2,108,1,1,20160312,MIL,NOP
93070,Shot Chart Detail,21500978,137,203076,Anthony Davis,1610612740,New Orleans Pelicans,2,10,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,0,20160312,MIL,NOP
